ELM,contrast,effect_ts1,effect_ts2,diff,pvalue,qvalue
SH2,Naive_vs_EM,0.028085881245153425,0.03449893375429268,-0.006413052509139254,0.010988244589756668,0.10548714806166401
SH3,Naive_vs_EM,0.052831014884586316,-0.021130407291121575,0.07396142217570789,0.08081510258574642,0.4844061261754149
SUMO,Naive_vs_EM,0.021251596424010217,-0.009902085994040015,0.031153682418050232,1.0,1.0
TRAF2like,Naive_vs_EM,0.026395449092817512,0.016864409956515225,0.009531039136302287,0.6419465872617989,0.9166808894272256
TRAF4,Naive_vs_EM,0.06699440909967225,0.01302936829252619,0.05396504080714606,0.5397132798507593,0.889994843358884
TRAF6,Naive_vs_EM,0.05471098713776538,0.0698744769874477,-0.01516348984968232,0.4208999277721748,0.7770460205024765
TRFH,Naive_vs_EM,-0.028268630075858996,0.0750334672021419,-0.10330209727800091,0.6493156300109515,0.9166808894272256
TYR,Naive_vs_EM,0.05912865273530411,0.14377513025257674,-0.08464647751727263,4.8290242797843774e-06,0.00023179316542965012
UBA3,Naive_vs_EM,-0.04237851768715967,-0.032880242756785964,-0.009498274930373703,0.006967263395829759,0.08360716074995711
USP7,Naive_vs_EM,-0.025117297466374727,0.00711952177388524,-0.032236819240259965,0.8163608617281044,1.0
WD40,Naive_vs_EM,-0.013341053229201285,0.03189476708762601,-0.0452358203168273,0.2980854727106872,0.6673182833222981
WRC,Naive_vs_EM,0.005977911998132586,0.09840029761904762,-0.09242238562091504,0.0908261486578903,0.4844061261754149
WW,Naive_vs_EM,0.031747807251162954,-0.009289442846489826,0.04103725009765278,0.5562467770993025,0.889994843358884
deltaCOP1,Naive_vs_EM,-0.0033690316822846955,0.029004908522980807,-0.0323739402052655,0.19197087922193723,0.647545505858016
eIF4E,Naive_vs_EM,-0.031344386607544496,-0.0540775014459225,0.022733114838378005,0.3465246276457319,0.6930492552914638
